"ITTER107","Territory","TIPO_DATO_FOL","Data type","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",68.658432,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",71.307639,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",70.126527,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",48.45177,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",43.902562,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",41.238523,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",41.62184,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",42.343192,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",62.901048,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",60.898981,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",59.62773,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",63.368973,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",63.428432,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",41.624988,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",34.412427,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",34.902128,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",33.458589,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",32.576904,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",56.477661,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",56.31198,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",60.132401,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",53.064556,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",56.335016,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",53.865757,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",55.367108,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",54.804169,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",54.611,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",50.564309,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",55.005167,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",56.483188,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",56.530279,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",50.254418,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",57.830727,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",56.575495,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",54.939251,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",53.023446,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",56.597575,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",57.959552,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",58.41058,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",56.735447,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",54.25561,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",56.893771,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",58.22167,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",73.837962,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",69.671764,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",71.729962,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",72.879012,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",73.129015,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",58.022541,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",56.609941,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",58.008539,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",58.41268,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",59.125899,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",52.37349,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",50.781806,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",55.236235,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",50.611564,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",53.106638,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",54.779157,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",57.281175,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",59.133757,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",52.90385,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",51.022455,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",56.746195,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",58.085322,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",55.346134,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",55.952613,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",57.707498,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",60.303492,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",57.119287,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",56.972863,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",60.165298,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",62.610856,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",70.23146,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",68.23565,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",71.283433,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",69.982117,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",71.504465,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",67.280826,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",66.670973,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",68.705966,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",66.815223,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",66.957963,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",68.251903,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",70.430727,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",70.315356,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",64.840364,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",66.784185,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",71.315194,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",69.793511,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",69.028034,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",71.432937,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",70.311502,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",70.964786,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",69.165316,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",69.1219,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",70.883826,,
"IT","Italy","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",72.170009,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",40.162541,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",34.988009,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",34.996971,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",38.527846,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",40.532231,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",57.430533,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",56.496336,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",58.814875,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",56.362151,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",58.043046,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",52.931328,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",52.489659,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",55.071534,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",52.096057,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",52.164489,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",54.868242,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",56.963654,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",58.125944,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",51.857452,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",53.773018,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",56.678166,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",56.891187,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",54.449885,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",56.216942,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",57.808862,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",59.557919,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",56.974962,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",55.94766,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",58.84712,,
"ITCD","Nord","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",60.885516,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",72.397829,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",72.067866,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",72.832418,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",72.194469,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",71.272423,,
"ITC","Nord-ovest","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",41.225447,,
"ITC","Nord-ovest","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",37.16996,,
"ITC","Nord-ovest","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",38.256788,,
"ITC","Nord-ovest","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",40.726683,,
"ITC","Nord-ovest","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",42.920383,,
"ITC","Nord-ovest","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",74.741342,,
"ITC","Nord-ovest","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",68.186113,,
"ITC","Nord-ovest","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",70.978963,,
"ITC","Nord-ovest","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",73.354537,,
"ITC","Nord-ovest","EMP_R","employment rate","1","males","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",74.310853,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",57.072996,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",55.556225,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",57.918946,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",56.904576,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",57.953262,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",52.848745,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",51.501301,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",54.599238,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",52.594045,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",52.742962,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",53.769602,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",55.785021,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",56.36843,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",50.889878,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",51.814424,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",56.51647,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",55.628178,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",54.259687,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",56.023608,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",56.317531,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",56.61461,,
