"ITTER107","Territory","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",243.36,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",252.158,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",242.272,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",256.384,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",222.627,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",254.475,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",259.998,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",233.385,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",216.566,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",276.825,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",272.668,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",251.841,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",241.737,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",275.079,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",265.085,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",258.092,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",234.293,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",224.629,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",238.289,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",236.329,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q1","Q1-2024",235.42,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q2","Q2-2024",246.082,,
"ITD","Nord-est","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q3","Q3-2024",238.392,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",80.233,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",74.547,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",91.034,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",66.687,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",88.665,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",68.759,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",69.259,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",66.38,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",76.071,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",63.325,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",61.906,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",70.331,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",75.492,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",55.011,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",54.441,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",66.923,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",71.249,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",78.084,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",74.526,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",64.404,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",64.308,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q1","Q1-2023",80.075,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q2","Q2-2023",63.801,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q3","Q3-2023",70.131,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q4","Q4-2023",87.963,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q1","Q1-2024",90.314,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q2","Q2-2024",89.026,,
"ITE","Centro (I)","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q3","Q3-2024",86.713,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",299.078,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",291.7,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",288.453,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",311.039,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",305.121,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",283.143,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",267.039,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",297.648,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",281.158,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",286.727,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",268.206,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",269.854,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",250.993,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",257.253,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",252.427,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",275.969,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",287.177,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",290.949,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",279.08,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",254.287,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",255.101,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",278.941,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",265.286,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",239.052,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",220.695,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q1","Q1-2024",230.976,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q2","Q2-2024",235.665,,
"ITE","Centro (I)","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q3","Q3-2024",256.844,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",25.951,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",21.033,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",26.742,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",23.223,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",32.805,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",20.405,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",22.149,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",16.859,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",22.905,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",19.706,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",21.058,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",22.081,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",27.301,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",22.745,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",21.648,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",20.63,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",19.211,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",17.705,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",20.724,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",29.553,,
