"ITTER107","Territory","TIPO_DATO_FOL","Data type","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",6.505827,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",10.722272,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",18.294824,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",12.592056,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",10.442622,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",24.159035,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",16.772025,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",15.997331,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",16.652231,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",14.031109,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",7.723139,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",12.13665,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",16.468825,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q1","Q1-2023",13.314402,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q2","Q2-2023",13.202321,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q3","Q3-2023",8.745341,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q4","Q4-2023",6.928015,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q1","Q1-2024",8.20793,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q2","Q2-2024",12.676482,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q3","Q3-2024",9.083895,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",12.175551,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",13.593575,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",11.756462,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",12.26122,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",11.068458,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",12.248324,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",10.006123,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",12.07802,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",14.143101,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",12.546945,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",13.773887,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",10.574022,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",9.281992,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",16.312776,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",15.117654,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",11.686338,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",12.205307,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",11.932477,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",10.125218,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",10.373621,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",9.882906,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",10.537038,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",10.053998,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",7.471055,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",9.109723,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2024-Q1","Q1-2024",10.152549,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2024-Q2","Q2-2024",9.228672,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2024-Q3","Q3-2024",8.185453,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",10.178609,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",12.102439,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",11.983336,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",7.805209,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",8.287136,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",12.113578,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",7.367831,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",10.710598,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",12.525185,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",17.219441,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",9.32823,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",6.218158,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",7.338459,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",7.879124,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",7.492966,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",7.089037,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",14.159807,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",7.366483,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",8.138162,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",3.974054,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",5.823726,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q1","Q1-2023",9.926537,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q2","Q2-2023",6.599195,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q3","Q3-2023",7.030327,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q4","Q4-2023",6.274051,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q1","Q1-2024",8.948738,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q2","Q2-2024",6.769682,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q3","Q3-2024",8.69354,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",17.663615,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",19.806669,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",17.343793,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",17.881013,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",15.708991,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",13.614601,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",9.612676,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",15.219952,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",15.134389,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",13.973511,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",16.743564,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",13.506882,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",12.493567,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",19.190091,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",16.591375,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",13.571106,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",17.44387,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",17.335269,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",13.787783,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",10.587035,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",12.448003,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q1","Q1-2023",15.30629,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q2","Q2-2023",11.425777,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q3","Q3-2023",10.059376,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q4","Q4-2023",13.728117,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2024-Q1","Q1-2024",14.030432,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2024-Q2","Q2-2024",10.277642,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2024-Q3","Q3-2024",6.945027,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2019","2019",17.26233,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",16.396967,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",18.732332,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",17.693925,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",16.15003,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2020","2020",18.770728,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",16.546834,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",21.159551,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",18.618705,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",18.67014,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2021","2021",20.712325,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2022","2022",18.928674,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2023","2023",19.498787,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",21.178569,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",24.889337,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",15.552639,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",21.328906,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",22.517554,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",18.455455,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",15.118531,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",19.537206,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",23.139851,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",16.697807,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",18.984462,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",19.175092,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2024-Q1","Q1-2024",18.667544,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2024-Q2","Q2-2024",16.550728,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2024-Q3","Q3-2024",15.151515,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",13.363488,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",15.761719,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",15.872269,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",12.232483,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",9.485063,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",12.977373,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",7.022328,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",11.57019,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",16.833955,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",15.578793,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",12.879176,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",12.548896,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",11.598971,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",14.269733,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",11.520185,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",10.757235,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",14.756229,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",11.96879,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",13.810338,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",11.929463,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",12.415615,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",12.230607,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",11.391542,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",11.579052,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",11.062882,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q1","Q1-2024",9.906599,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q2","Q2-2024",7.427888,,
"ITE","Centro (I)","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q3","Q3-2024",9.341924,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",14.330703,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",15.521384,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",14.625153,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",14.160282,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",12.988956,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",13.909552,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",8.976719,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",14.302829,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",16.227571,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",15.586567,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",14.413256,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",12.792388,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",12.506403,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",16.129377,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",15.714484,,
