DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,CITIZENSHIP,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_CITIZENSHIP,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,999,2023,0,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,AFR_C_S,2023,34,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,AFR_E,2023,117,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,AFR_N,2023,1121,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,AFR_W,2023,1184,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,AME_C_S,2023,722,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,AME_N,2023,65,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,ASI_E,2023,1198,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,ASI_W,2023,346,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,EU28,2023,4962,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,OCE,2023,5,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,WORLD,2023,13213,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,XASI_C_S,2023,1007,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,2,XEUR_NEU28_OTH,2023,2452,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,999,2023,6,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,AFR_C_S,2023,71,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,AFR_E,2023,229,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,AFR_N,2023,2776,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,AFR_W,2023,4767,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,AME_C_S,2023,1014,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,AME_N,2023,116,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,ASI_E,2023,2237,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,ASI_W,2023,651,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,EU28,2023,6697,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,OCE,2023,11,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,WORLD,2023,26551,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,XASI_C_S,2023,3848,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF45,FJAN,9,XEUR_NEU28_OTH,2023,4128,,,FILTER__ITF4,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,AFR_C_S,2023,72,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,AFR_E,2023,100,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,AFR_N,2023,1814,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,AFR_W,2023,2405,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,AME_C_S,2023,297,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,AME_N,2023,33,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,ASI_E,2023,556,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,ASI_W,2023,139,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,EU28,2023,3193,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,OCE,2023,5,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,WORLD,2023,12644,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,XASI_C_S,2023,2301,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,1,XEUR_NEU28_OTH,2023,1729,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,AFR_C_S,2023,68,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,AFR_E,2023,76,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,AFR_N,2023,1129,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,AFR_W,2023,511,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,AME_C_S,2023,598,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,AME_N,2023,33,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,ASI_E,2023,616,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,ASI_W,2023,454,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,EU28,2023,5264,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,OCE,2023,5,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,WORLD,2023,11567,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,XASI_C_S,2023,444,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,2,XEUR_NEU28_OTH,2023,2369,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,AFR_C_S,2023,140,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,AFR_E,2023,176,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,AFR_N,2023,2943,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,AFR_W,2023,2916,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,AME_C_S,2023,895,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,AME_N,2023,66,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,ASI_E,2023,1172,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,ASI_W,2023,593,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,EU28,2023,8457,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,OCE,2023,10,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,WORLD,2023,24211,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,XASI_C_S,2023,2745,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF5,FJAN,9,XEUR_NEU28_OTH,2023,4098,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,AFR_C_S,2023,45,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,AFR_E,2023,57,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,AFR_N,2023,958,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,AFR_W,2023,1272,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,AME_C_S,2023,214,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,AME_N,2023,19,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,ASI_E,2023,139,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,ASI_W,2023,50,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,EU28,2023,1641,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,OCE,2023,4,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,WORLD,2023,6054,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,XASI_C_S,2023,1258,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,1,XEUR_NEU28_OTH,2023,397,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,AFR_C_S,2023,39,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,AFR_E,2023,55,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,AFR_N,2023,604,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,AFR_W,2023,304,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,AME_C_S,2023,424,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,AME_N,2023,13,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,ASI_E,2023,186,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,ASI_W,2023,68,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,EU28,2023,2941,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,OCE,2023,4,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,WORLD,2023,5832,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,XASI_C_S,2023,248,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,2,XEUR_NEU28_OTH,2023,946,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,AFR_C_S,2023,84,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,AFR_E,2023,112,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,AFR_N,2023,1562,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,AFR_W,2023,1576,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,AME_C_S,2023,638,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,AME_N,2023,32,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,ASI_E,2023,325,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,ASI_W,2023,118,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,EU28,2023,4582,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,OCE,2023,8,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,WORLD,2023,11886,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,XASI_C_S,2023,1506,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF51,FJAN,9,XEUR_NEU28_OTH,2023,1343,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,AFR_C_S,2023,27,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,AFR_E,2023,43,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,AFR_N,2023,856,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,AFR_W,2023,1133,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,AME_C_S,2023,83,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,AME_N,2023,14,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,ASI_E,2023,417,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,ASI_W,2023,89,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,EU28,2023,1552,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,OCE,2023,1,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,WORLD,2023,6590,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,XASI_C_S,2023,1043,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,1,XEUR_NEU28_OTH,2023,1332,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,AFR_C_S,2023,29,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,AFR_E,2023,21,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,AFR_N,2023,525,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,AFR_W,2023,207,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,AME_C_S,2023,174,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,AME_N,2023,20,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,ASI_E,2023,430,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,ASI_W,2023,386,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,EU28,2023,2323,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,OCE,2023,1,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,WORLD,2023,5735,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,XASI_C_S,2023,196,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,2,XEUR_NEU28_OTH,2023,1423,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,AFR_C_S,2023,56,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,AFR_E,2023,64,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,AFR_N,2023,1381,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,AFR_W,2023,1340,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,AME_C_S,2023,257,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,AME_N,2023,34,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,ASI_E,2023,847,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,ASI_W,2023,475,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,EU28,2023,3875,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,OCE,2023,2,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,WORLD,2023,12325,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,XASI_C_S,2023,1239,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF52,FJAN,9,XEUR_NEU28_OTH,2023,2755,,,FILTER__ITF5,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,999,2023,7,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,AFR_C_S,2023,173,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,AFR_E,2023,347,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,AFR_N,2023,9804,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,AFR_W,2023,7078,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,AME_C_S,2023,1192,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,AME_N,2023,144,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,ASI_E,2023,2478,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,ASI_W,2023,1217,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,EU28,2023,14320,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,OCE,2023,21,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,WORLD,2023,48640,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,XASI_C_S,2023,8004,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,1,XEUR_NEU28_OTH,2023,3855,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,999,2023,6,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,AFR_C_S,2023,107,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,AFR_E,2023,380,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,AFR_N,2023,7324,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,AFR_W,2023,1643,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,AME_C_S,2023,1879,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,AME_N,2023,175,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,ASI_E,2023,2850,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,ASI_W,2023,1389,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,EU28,2023,21909,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,OCE,2023,16,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,WORLD,2023,48422,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,XASI_C_S,2023,2312,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,2,XEUR_NEU28_OTH,2023,8432,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,9,999,2023,13,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,9,AFR_C_S,2023,280,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,9,AFR_E,2023,727,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,9,AFR_N,2023,17128,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,9,AFR_W,2023,8721,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,9,AME_C_S,2023,3071,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,9,AME_N,2023,319,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,9,ASI_E,2023,5328,,,FILTER__ITF6,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITF6,FJAN,9,ASI_W,2023,2606,,,FILTER__ITF6,,,,,,
